M,0.59,0.485,0.155,1.0785,0.4535,0.2435,0.31,9
F,0.525,0.41,0.135,0.7085,0.293,0.1525,0.235,11
I,0.435,0.335,0.11,0.334,0.1355,0.0775,0.0965,7
F,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14
I,0.305,0.22,0.07,0.141,0.062,0.031,0.037,5
I,0.285,0.215,0.06,0.0935,0.031,0.023,0.03,6
F,0.655,0.51,0.16,1.092,0.396,0.2825,0.37,14
F,0.565,0.505,0.21,1.2765,0.501,0.279,0.355,12
M,0.59,0.45,0.155,0.874,0.369,0.2135,0.24,8
M,0.49,0.465,0.125,0.5225,0.235,0.13,0.141,7
I,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,9
F,0.655,0.51,0.155,1.2895,0.5345,0.2855,0.41,11
I,0.455,0.355,0.105,0.372,0.138,0.0765,0.135,9
F,0.54,0.475,0.155,0.928,0.394,0.194,0.26,11
M,0.52,0.395,0.125,0.5815,0.2565,0.1265,0.17,10
F,0.695,0.565,0.19,1.7635,0.7465,0.399,0.4975,11
M,0.575,0.475,0.16,1.114,0.4955,0.2745,0.29,9
I,0.36,0.25,0.115,0.465,0.21,0.1055,0.128,7
M,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925,9
M,0.21,0.15,0.05,0.0385,0.0155,0.0085,0.01,3
I,0.52,0.395,0.145,0.77,0.424,0.142,0.1895,7
M,0.57,0.46,0.15,1.0375,0.5415,0.2035,0.25,9
M,0.395,0.28,0.08,0.266,0.0995,0.066,0.09,12
F,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12
M,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,10
I,0.31,0.24,0.105,0.2885,0.118,0.065,0.083,6
M,0.51,0.4,0.14,0.6905,0.259,0.151,0.23,10
I,0.51,0.455,0.135,0.6855,0.2875,0.154,0.2035,9
M,0.635,0.51,0.155,1.156,0.428,0.289,0.315,18
M,0.625,0.48,0.175,1.065,0.4865,0.259,0.285,10
M,0.69,0.53,0.19,1.5955,0.678,0.331,0.48,10
I,0.535,0.4,0.135,0.775,0.368,0.208,0.2055,8
M,0.655,0.545,0.19,1.4245,0.6325,0.333,0.378,10
M,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,7
M,0.635,0.48,0.145,1.181,0.665,0.229,0.225,10
I,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,8
I,0.495,0.385,0.125,0.5125,0.2075,0.1155,0.172,10
M,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10
I,0.485,0.355,0.13,0.581,0.245,0.132,0.168,12
M,0.565,0.39,0.125,0.744,0.352,0.13,0.1685,11
I,0.485,0.375,0.11,0.464,0.2015,0.09,0.149,8
F,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,11
M,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,10
I,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5
F,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,10
I,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175,6
F,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,10
F,0.615,0.455,0.145,1.1155,0.5045,0.238,0.315,10
M,0.475,0.37,0.125,0.649,0.347,0.136,0.142,8
M,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,12
I,0.445,0.335,0.11,0.411,0.1985,0.0935,0.109,8
I,0.365,0.27,0.09,0.2155,0.1005,0.049,0.0655,6
F,0.68,0.52,0.185,1.494,0.615,0.3935,0.406,11
I,0.435,0.325,0.1,0.366,0.174,0.0725,0.109,7
M,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,9
M,0.59,0.485,0.12,0.911,0.39,0.182,0.29,16
F,0.575,0.425,0.15,0.8765,0.455,0.18,0.228,8
F,0.61,0.43,0.14,0.909,0.438,0.2,0.22,8
M,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10
I,0.42,0.31,0.1,0.2805,0.1125,0.0615,0.0925,8
F,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355,9
F,0.55,0.425,0.14,0.952,0.4895,0.1945,0.2185,7
F,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33,11
F,0.58,0.425,0.155,0.873,0.3615,0.249,0.239,10
M,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14
F,0.55,0.435,0.14,0.745,0.347,0.174,0.2265,9
I,0.205,0.14,0.05,0.046,0.0165,0.012,0.0135,6
M,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,9
F,0.39,0.29,0.125,0.3055,0.121,0.082,0.09,7
I,0.26,0.2,0.07,0.092,0.037,0.02,0.03,6
M,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,12
F,0.575,0.46,0.15,0.927,0.333,0.207,0.2985,9
I,0.41,0.31,0.09,0.339,0.155,0.0695,0.09,7
F,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11
M,0.48,0.375,0.145,0.777,0.216,0.13,0.17,9
F,0.57,0.44,0.19,1.018,0.447,0.207,0.265,9
M,0.575,0.435,0.13,1.0105,0.368,0.222,0.32,10
M,0.52,0.4,0.12,0.58,0.234,0.1315,0.185,8
M,0.47,0.35,0.1,0.4775,0.1885,0.0885,0.175,8
M,0.595,0.48,0.165,1.262,0.4835,0.283,0.41,17
F,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
I,0.375,0.28,0.08,0.2165,0.0935,0.0925,0.07,7
F,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9
F,0.63,0.5,0.16,1.22,0.4905,0.3,0.345,14
F,0.71,0.5,0.15,1.3165,0.6835,0.2815,0.28,10
I,0.58,0.49,0.195,1.3165,0.5305,0.254,0.41,18
M,0.54,0.405,0.155,0.9715,0.3225,0.194,0.29,19
M,0.565,0.425,0.16,0.9425,0.3495,0.2185,0.275,17
M,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,16
M,0.585,0.49,0.185,1.171,0.522,0.2535,0.335,10
I,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,11
M,0.705,0.555,0.215,2.141,1.0465,0.383,0.528,11
F,0.585,0.46,0.17,0.9325,0.365,0.271,0.29,9
M,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9
M,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
M,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,8
F,0.335,0.22,0.07,0.17,0.076,0.0365,0.05,6
M,0.515,0.405,0.13,0.722,0.32,0.131,0.21,10
F,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13
M,0.585,0.455,0.155,1.133,0.5515,0.223,0.305,12
M,0.7,0.545,0.215,1.9125,0.8825,0.4385,0.506,10
M,0.6,0.45,0.195,1.34,0.617,0.3255,0.3605,10
I,0.61,0.425,0.155,1.0485,0.507,0.1955,0.274,11
I,0.48,0.39,0.15,0.6275,0.276,0.134,0.185,13
F,0.505,0.38,0.145,0.651,0.2935,0.19,0.17,12
I,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655,5
I,0.48,0.37,0.125,0.474,0.179,0.1035,0.175,9
F,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21
I,0.585,0.46,0.14,0.7635,0.326,0.153,0.265,9
F,0.61,0.47,0.145,1.153,0.403,0.296,0.32,14
M,0.75,0.595,0.205,2.2205,1.083,0.421,0.63,12
F,0.58,0.44,0.18,0.854,0.3665,0.1635,0.245,12
I,0.485,0.37,0.13,0.458,0.181,0.113,0.136,10
F,0.535,0.4,0.135,0.8215,0.3935,0.196,0.205,8
F,0.615,0.475,0.17,1.1025,0.4695,0.2355,0.345,14
M,0.56,0.44,0.14,0.971,0.443,0.2045,0.265,14
M,0.35,0.255,0.08,0.1915,0.08,0.0385,0.063,9
I,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,11
M,0.3,0.24,0.09,0.161,0.0725,0.039,0.05,6
M,0.66,0.495,0.195,1.6275,0.594,0.3595,0.485,10
F,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10
M,0.65,0.525,0.19,1.3685,0.5975,0.296,0.4,11
I,0.3,0.23,0.095,0.1385,0.056,0.0365,0.037,6
M,0.67,0.51,0.175,1.5265,0.651,0.4475,0.345,10
M,0.64,0.49,0.14,1.194,0.4445,0.238,0.375,15
F,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33,20
M,0.53,0.41,0.155,0.7155,0.2805,0.1685,0.214,11
M,0.585,0.455,0.225,1.055,0.3815,0.221,0.365,15
M,0.55,0.42,0.16,1.3405,0.6325,0.311,0.344,10
M,0.595,0.46,0.17,1.1295,0.57,0.2555,0.265,10
I,0.54,0.41,0.135,0.7025,0.31,0.177,0.2,8
F,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,9
I,0.515,0.39,0.11,0.531,0.2415,0.098,0.1615,8
M,0.655,0.55,0.18,1.274,0.586,0.281,0.365,10
I,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
M,0.645,0.52,0.175,1.636,0.779,0.342,0.432,11
F,0.53,0.42,0.14,0.627,0.2905,0.1165,0.183,8
I,0.57,0.43,0.145,0.833,0.354,0.144,0.2815,10
F,0.66,0.525,0.18,1.5965,0.7765,0.397,0.3605,10
F,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,19
F,0.615,0.48,0.165,1.1615,0.513,0.301,0.305,10
I,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7
M,0.585,0.455,0.145,0.953,0.3945,0.2685,0.258,10
M,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,8
I,0.335,0.245,0.09,0.2015,0.096,0.0405,0.048,7
I,0.45,0.355,0.105,0.4445,0.197,0.093,0.1335,8
I,0.46,0.345,0.11,0.3755,0.1525,0.058,0.125,7
M,0.625,0.495,0.18,1.0815,0.4715,0.254,0.3135,10
I,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
M,0.65,0.525,0.205,1.4275,0.69,0.306,0.4355,13
M,0.72,0.545,0.195,1.7475,0.8215,0.383,0.4705,11
I,0.5,0.38,0.135,0.5285,0.226,0.123,0.209,8
F,0.67,0.545,0.16,1.5415,0.5985,0.2565,0.495,15
I,0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,6
I,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,7
F,0.5,0.4,0.125,0.6675,0.261,0.1315,0.22,10
F,0.52,0.4,0.12,0.6515,0.261,0.2015,0.165,15
F,0.575,0.46,0.16,1.103,0.538,0.221,0.249,9
M,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,12
I,0.595,0.47,0.135,0.9365,0.434,0.184,0.287,10
F,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,10
M,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,7
M,0.565,0.455,0.15,0.9595,0.4565,0.2395,0.23,9
I,0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,7
F,0.6,0.5,0.16,1.122,0.5095,0.256,0.309,10
I,0.39,0.28,0.09,0.215,0.0845,0.034,0.079,8
M,0.67,0.525,0.18,1.6615,0.8005,0.3645,0.43,10
F,0.49,0.385,0.16,0.656,0.2455,0.171,0.205,9
I,0.33,0.26,0.085,0.1965,0.0915,0.0425,0.055,7
I,0.56,0.44,0.155,0.811,0.3685,0.178,0.235,11
F,0.675,0.535,0.22,1.604,0.6175,0.4255,0.453,14
I,0.35,0.26,0.09,0.1765,0.072,0.0355,0.0575,7
I,0.395,0.3,0.09,0.2855,0.1385,0.0625,0.077,5
M,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,9
I,0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11
I,0.44,0.35,0.125,0.456,0.21,0.0955,0.131,8
I,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8
M,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15
I,0.435,0.345,0.115,0.418,0.222,0.0735,0.106,7
F,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,11
I,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,3
M,0.52,0.385,0.165,0.791,0.375,0.18,0.1815,10
M,0.365,0.295,0.08,0.2555,0.097,0.043,0.1,7
M,0.465,0.35,0.14,0.5755,0.2015,0.1505,0.19,15
F,0.395,0.315,0.105,0.3515,0.1185,0.091,0.1195,16
F,0.525,0.42,0.16,0.756,0.2745,0.173,0.275,9
M,0.645,0.485,0.15,1.2215,0.5695,0.2735,0.33,9
F,0.58,0.455,0.16,0.9215,0.312,0.196,0.3,17
M,0.59,0.46,0.14,1.004,0.496,0.2165,0.26,9
M,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11
F,0.635,0.51,0.185,1.286,0.526,0.295,0.4105,12
M,0.665,0.515,0.19,1.6385,0.831,0.3575,0.371,11
F,0.635,0.51,0.17,1.2235,0.532,0.271,0.354,9
F,0.675,0.55,0.175,1.689,0.694,0.371,0.474,13
M,0.615,0.475,0.155,1.0735,0.4375,0.2585,0.31,11
I,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,8
F,0.565,0.45,0.175,1.0095,0.447,0.2375,0.2645,9
I,0.32,0.235,0.09,0.183,0.098,0.0335,0.042,7
F,0.625,0.5,0.165,1.288,0.573,0.3035,0.315,9
F,0.535,0.435,0.16,0.8105,0.3155,0.1795,0.24,10
F,0.6,0.47,0.15,0.922,0.363,0.194,0.305,10
I,0.295,0.21,0.08,0.1,0.038,0.026,0.031,8
I,0.34,0.25,0.09,0.179,0.0775,0.033,0.055,6
I,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13
M,0.545,0.44,0.12,0.8565,0.3475,0.1715,0.24,12
F,0.66,0.525,0.205,1.3665,0.5005,0.291,0.41,18
M,0.63,0.485,0.18,1.2435,0.5175,0.308,0.37,11
F,0.625,0.49,0.175,1.233,0.5565,0.247,0.365,11
M,0.58,0.45,0.12,0.8685,0.418,0.1475,0.2605,8
I,0.38,0.29,0.1,0.237,0.108,0.0395,0.082,6
F,0.57,0.455,0.15,1.107,0.54,0.255,0.27,8
F,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7
M,0.65,0.495,0.16,1.2075,0.55,0.2695,0.32,10
M,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15
M,0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,8
F,0.6,0.475,0.15,1.13,0.575,0.196,0.305,9
I,0.485,0.37,0.14,0.5065,0.2425,0.088,0.1465,8
F,0.62,0.475,0.175,1.0165,0.4355,0.214,0.325,10
I,0.43,0.34,0.1,0.3405,0.1395,0.0665,0.12,8
M,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9
M,0.5,0.4,0.13,0.7715,0.37,0.16,0.211,8
F,0.545,0.415,0.16,0.7715,0.272,0.1455,0.2765,10
M,0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535,10
I,0.295,0.22,0.065,0.1295,0.052,0.028,0.035,6
M,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,10
M,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,13
M,0.7,0.55,0.175,1.4405,0.6565,0.2985,0.375,12
F,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,13
F,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255,9
M,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8
M,0.645,0.5,0.175,1.5105,0.6735,0.3755,0.3775,12
F,0.62,0.51,0.175,1.1255,0.4985,0.227,0.315,14
F,0.43,0.335,0.12,0.444,0.155,0.1145,0.14,13
I,0.555,0.43,0.155,0.7395,0.3135,0.1435,0.28,10
F,0.36,0.265,0.09,0.2065,0.078,0.057,0.06,8
I,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,14
F,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11
I,0.485,0.365,0.09,0.651,0.3165,0.132,0.18,8
F,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,14
F,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23,9
M,0.605,0.475,0.18,0.9365,0.394,0.219,0.295,15
I,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,6
I,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8
I,0.28,0.21,0.085,0.1075,0.0415,0.024,0.034,5
F,0.655,0.505,0.175,1.2905,0.6205,0.2965,0.326,10
I,0.53,0.38,0.125,0.616,0.292,0.113,0.185,8
I,0.43,0.315,0.095,0.378,0.175,0.08,0.1045,8
M,0.63,0.53,0.175,1.4135,0.667,0.2945,0.3555,13
F,0.455,0.355,1.13,0.594,0.332,0.116,0.1335,8
F,0.625,0.495,0.16,1.234,0.6335,0.192,0.35,13
I,0.55,0.435,0.165,0.804,0.34,0.194,0.244,8
F,0.635,0.5,0.175,1.477,0.684,0.3005,0.39,12
M,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,9
F,0.58,0.45,0.17,0.9705,0.4615,0.232,0.248,9
M,0.555,0.44,0.145,0.85,0.4165,0.1685,0.23,8
M,0.515,0.38,0.135,0.6615,0.2875,0.2095,0.155,10
F,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,19
M,0.48,0.365,0.13,0.5305,0.2405,0.127,0.139,8
M,0.57,0.455,0.155,0.832,0.3585,0.174,0.277,11
M,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,9
M,0.59,0.465,0.165,1.115,0.5165,0.273,0.275,10
M,0.66,0.485,0.155,1.2275,0.61,0.274,0.3,8
M,0.495,0.395,0.135,0.6335,0.3035,0.1295,0.1495,8
I,0.55,0.445,0.145,0.783,0.3045,0.157,0.265,11
F,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10
F,0.6,0.47,0.19,1.1345,0.492,0.2595,0.3375,10
I,0.435,0.33,0.105,0.335,0.156,0.0555,0.105,8
F,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,11
F,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685,10
I,0.515,0.395,0.125,0.556,0.2695,0.096,0.17,8
M,0.61,0.49,0.16,1.146,0.597,0.246,0.265,8
M,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,10
I,0.39,0.29,0.09,0.2745,0.135,0.0455,0.078,8
M,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8
I,0.46,0.35,0.105,0.3705,0.1575,0.077,0.114,9
I,0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,8
I,0.43,0.35,0.105,0.366,0.1705,0.0855,0.11,6
F,0.52,0.405,0.14,0.6915,0.276,0.137,0.215,11
I,0.425,0.31,0.095,0.3075,0.139,0.0745,0.093,7
M,0.62,0.48,0.155,1.2555,0.527,0.374,0.3175,11
M,0.6,0.465,0.155,1.262,0.6245,0.2455,0.33,10
I,0.3,0.23,0.075,0.127,0.052,0.03,0.0345,6
I,0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6
F,0.6,0.485,0.165,1.1405,0.587,0.2175,0.288,9
F,0.435,0.35,0.105,0.4195,0.194,0.1005,0.13,7
I,0.505,0.395,0.105,0.551,0.248,0.103,0.171,8
F,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20
F,0.5,0.37,0.135,0.45,0.1715,0.1055,0.155,9
I,0.4,0.265,0.1,0.2775,0.1245,0.0605,0.08,9
F,0.63,0.485,0.19,1.2435,0.4635,0.3055,0.39,21
F,0.635,0.5,0.19,1.29,0.593,0.3045,0.352,8
I,0.535,0.45,0.17,0.781,0.3055,0.1555,0.295,11
I,0.555,0.45,0.175,0.738,0.304,0.1755,0.22,9
F,0.65,0.505,0.165,1.16,0.4785,0.274,0.349,11
I,0.2,0.145,0.025,0.0345,0.011,0.0075,0.01,5
M,0.615,0.475,0.175,1.224,0.6035,0.261,0.311,9
M,0.615,0.495,0.2,1.219,0.564,0.227,0.3885,10
I,0.515,0.39,0.12,0.565,0.235,0.135,0.179,9
I,0.295,0.225,0.08,0.124,0.0485,0.032,0.04,9
M,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,10
F,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8
F,0.595,0.455,0.14,0.914,0.3895,0.2225,0.271,9
I,0.24,0.175,0.055,0.0705,0.025,0.014,0.021,5
M,0.75,0.55,0.18,1.893,0.942,0.397,0.445,11
F,0.635,0.475,0.15,1.1845,0.533,0.307,0.291,10
M,0.37,0.28,0.105,0.224,0.0815,0.0575,0.075,8
M,0.62,0.48,0.15,1.1015,0.4965,0.243,0.305,10
M,0.6,0.41,0.145,0.939,0.4475,0.196,0.268,8
I,0.275,0.2,0.065,0.1165,0.0565,0.013,0.035,7
M,0.705,0.56,0.165,1.675,0.797,0.4095,0.388,10
M,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,13
F,0.53,0.42,0.13,1.001,0.34,0.226,0.265,17
F,0.705,0.545,0.18,1.5395,0.6075,0.3675,0.4645,13
M,0.585,0.45,0.175,1.1275,0.4925,0.262,0.335,11
F,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,8
M,0.58,0.46,0.15,1.049,0.5205,0.1935,0.305,10
I,0.555,0.43,0.15,0.783,0.345,0.1755,0.247,9
M,0.72,0.585,0.22,1.914,0.9155,0.448,0.479,11
F,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9
M,0.515,0.435,0.145,0.8815,0.292,0.206,0.255,10
I,0.425,0.345,0.125,0.425,0.16,0.0795,0.154,13
M,0.27,0.2,0.08,0.1205,0.0465,0.028,0.04,6
I,0.285,0.21,0.07,0.109,0.044,0.0265,0.033,5
I,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,9
I,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,11
I,0.275,0.22,0.08,0.1365,0.0565,0.0285,0.042,6
F,0.485,0.37,0.115,0.4785,0.1995,0.0955,0.129,7
F,0.595,0.475,0.16,1.1405,0.547,0.231,0.271,6
F,0.575,0.465,0.195,0.9965,0.417,0.247,0.47,8
M,0.6,0.465,0.2,1.259,0.6405,0.1985,0.357,9
M,0.7,0.55,0.195,1.6245,0.675,0.347,0.535,13
I,0.335,0.26,0.085,0.192,0.097,0.03,0.054,6
M,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12
F,0.62,0.48,0.18,1.2215,0.582,0.2695,0.313,12
F,0.49,0.375,0.135,0.6125,0.2555,0.102,0.22,11
M,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,19
F,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12
M,0.65,0.525,0.185,1.622,0.6645,0.3225,0.477,10
I,0.52,0.4,0.14,0.622,0.278,0.1455,0.169,8
M,0.625,0.5,0.195,1.369,0.5875,0.2185,0.37,17
F,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10
F,0.5,0.395,0.15,0.7145,0.3235,0.173,0.195,9
I,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,4
I,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05,13
I,0.55,0.425,0.15,0.7665,0.339,0.176,0.21,8
I,0.4,0.3,0.115,0.318,0.1335,0.0725,0.0935,6
F,0.725,0.6,0.2,1.737,0.697,0.3585,0.595,11
I,0.385,0.29,0.085,0.2505,0.112,0.061,0.08,8
F,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9
I,0.285,0.205,0.07,0.106,0.039,0.0285,0.034,5
I,0.31,0.235,0.09,0.127,0.048,0.031,0.04,6
M,0.585,0.46,0.145,0.9335,0.478,0.1825,0.235,9
M,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,9
M,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,9
I,0.295,0.22,0.085,0.1285,0.0585,0.027,0.0365,5
M,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10
F,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,8
I,0.36,0.27,0.09,0.232,0.12,0.0435,0.056,8
F,0.565,0.455,0.15,0.8205,0.365,0.159,0.26,18
M,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13
I,0.23,0.17,0.05,0.057,0.026,0.013,0.016,5
M,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,11
M,0.475,0.395,0.135,0.592,0.2465,0.1645,0.2,13
M,0.65,0.52,0.195,1.676,0.693,0.44,0.47,15
I,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105,7
F,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9
F,0.625,0.49,0.11,1.136,0.5265,0.1915,0.2925,9
M,0.605,0.49,0.165,1.1245,0.492,0.222,0.3555,11
M,0.61,0.48,0.165,1.244,0.6345,0.257,0.305,12
M,0.615,0.48,0.19,1.36,0.5305,0.2375,0.47,18
F,0.72,0.595,0.225,1.969,0.8045,0.423,0.66,16
I,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12
F,0.59,0.46,0.16,1.0115,0.445,0.2615,0.2565,8
M,0.575,0.45,0.135,0.9215,0.354,0.209,0.2365,9
F,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,13
F,0.65,0.52,0.195,1.281,0.5985,0.246,0.3825,10
M,0.645,0.505,0.185,1.463,0.592,0.3905,0.416,10
M,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10
I,0.37,0.29,0.08,0.2545,0.108,0.0565,0.07,6
F,0.64,0.49,0.18,1.36,0.653,0.347,0.305,9
M,0.645,0.5,0.175,1.3375,0.554,0.308,0.415,10
F,0.57,0.45,0.175,0.9555,0.38,0.1665,0.295,18
I,0.215,0.17,0.055,0.0605,0.0205,0.014,0.02,6
F,0.615,0.515,0.17,1.14,0.4305,0.2245,0.42,16
I,0.545,0.4,0.13,0.686,0.3285,0.1455,0.18,9
F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185,10
M,0.61,0.475,0.155,1.168,0.554,0.239,0.3295,10
M,0.72,0.57,0.2,1.8275,0.919,0.366,0.485,10
F,0.64,0.505,0.19,1.2355,0.4435,0.3105,0.365,14
M,0.27,0.195,0.07,0.106,0.0465,0.018,0.036,7
I,0.6,0.445,0.135,0.9205,0.445,0.2035,0.253,9
I,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,13
I,0.485,0.385,0.13,0.568,0.2505,0.178,0.154,7
F,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,11
F,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,8
I,0.555,0.43,0.125,0.7005,0.3395,0.1355,0.2095,8
I,0.4,0.31,0.1,0.127,0.106,0.071,0.085,7
M,0.55,0.425,0.16,0.97,0.2885,0.139,0.48,20
F,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,10
M,0.285,0.21,0.075,0.1185,0.055,0.0285,0.04,7
M,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10
I,0.435,0.33,0.095,0.393,0.219,0.075,0.0885,6
M,0.6,0.45,0.145,0.877,0.4325,0.155,0.24,9
F,0.74,0.6,0.195,1.974,0.598,0.4085,0.71,16
M,0.59,0.475,0.155,0.857,0.356,0.174,0.28,13
M,0.64,0.515,0.165,1.369,0.632,0.3415,0.358,10
I,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10
M,0.695,0.58,0.2,1.8995,0.675,0.478,0.5295,13
I,0.395,0.29,0.095,0.3,0.158,0.068,0.078,7
F,0.575,0.48,0.15,0.897,0.4235,0.1905,0.248,8
I,0.335,0.245,0.09,0.1665,0.0595,0.04,0.06,6
F,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,12
M,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,14
I,0.375,0.28,0.09,0.215,0.084,0.06,0.055,6
M,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,12
