M,0.610000,0.470000,0.165000,1.052000,0.498000,0.242000,0.267000,9.000000
M,0.515000,0.350000,0.155000,0.922500,0.418500,0.198000,0.273000,9.000000
F,0.505000,0.410000,0.150000,0.644000,0.285000,0.145000,0.210000,11.000000
I,0.330000,0.265000,0.090000,0.180000,0.068000,0.036000,0.060000,6.000000
F,0.730000,0.550000,0.205000,1.908000,0.541500,0.356500,0.596500,14.000000
I,0.515000,0.400000,0.125000,0.592500,0.265000,0.117500,0.168000,9.000000
F,0.680000,0.550000,0.200000,1.596000,0.525000,0.407500,0.585000,21.000000
M,0.620000,0.465000,0.190000,1.341500,0.570500,0.317500,0.355000,11.000000
M,0.440000,0.375000,0.130000,0.487000,0.226000,0.096500,0.155000,9.000000
I,0.250000,0.180000,0.065000,0.080500,0.034500,0.018500,0.021500,4.000000
I,0.230000,0.170000,0.050000,0.057000,0.026000,0.013000,0.016000,5.000000
F,0.570000,0.460000,0.135000,0.979500,0.397000,0.252500,0.265500,9.000000
M,0.570000,0.405000,0.160000,0.924500,0.344500,0.218500,0.295000,19.000000
M,0.735000,0.585000,0.185000,2.124000,0.952000,0.550000,0.500000,11.000000
I,0.420000,0.325000,0.115000,0.314000,0.129500,0.063500,0.100000,8.000000
F,0.545000,0.420000,0.175000,0.754000,0.256000,0.177500,0.275000,10.000000
M,0.615000,0.475000,0.170000,1.129000,0.479500,0.302000,0.300000,10.000000
M,0.595000,0.470000,0.175000,0.991000,0.382000,0.239500,0.500000,12.000000
F,0.605000,0.480000,0.150000,1.079000,0.450500,0.283500,0.293000,10.000000
I,0.530000,0.400000,0.145000,0.555000,0.193500,0.130500,0.195000,9.000000
M,0.625000,0.470000,0.170000,1.166500,0.460500,0.256500,0.394500,11.000000
M,0.635000,0.525000,0.160000,1.195000,0.543500,0.246000,0.335000,12.000000
F,0.550000,0.430000,0.140000,0.840000,0.375000,0.218000,0.194500,8.000000
I,0.425000,0.325000,0.110000,0.333500,0.173000,0.045000,0.100000,7.000000
I,0.575000,0.430000,0.130000,0.742500,0.289500,0.200500,0.220000,8.000000
F,0.625000,0.475000,0.130000,0.859500,0.319500,0.177500,0.240000,13.000000
F,0.375000,0.295000,0.110000,0.300500,0.125500,0.057500,0.103500,7.000000
M,0.445000,0.350000,0.140000,0.590500,0.202500,0.158000,0.190000,14.000000
I,0.200000,0.145000,0.050000,0.036000,0.012500,0.008000,0.011000,4.000000
I,0.200000,0.150000,0.040000,0.046000,0.021000,0.007000,0.006500,4.000000
F,0.530000,0.405000,0.130000,0.635500,0.263500,0.156500,0.185000,9.000000
M,0.560000,0.450000,0.185000,1.070000,0.380500,0.175000,0.410000,19.000000
M,0.515000,0.380000,0.175000,0.956500,0.325000,0.158000,0.310000,14.000000
M,0.505000,0.405000,0.110000,0.625000,0.305000,0.160000,0.175000,9.000000
I,0.275000,0.205000,0.075000,0.110500,0.045000,0.028500,0.035000,6.000000
I,0.525000,0.400000,0.140000,0.695500,0.240500,0.160000,0.253000,10.000000
F,0.585000,0.450000,0.170000,0.868500,0.332500,0.163500,0.270000,22.000000
F,0.455000,0.365000,0.115000,0.430500,0.184000,0.108000,0.124500,8.000000
I,0.375000,0.275000,0.090000,0.218000,0.093000,0.040500,0.075500,6.000000
F,0.610000,0.480000,0.175000,1.067500,0.391000,0.216000,0.420000,15.000000
I,0.435000,0.335000,0.110000,0.334000,0.135500,0.077500,0.096500,7.000000
I,0.580000,0.445000,0.150000,0.886500,0.383000,0.209000,0.255000,11.000000
M,0.650000,0.485000,0.160000,1.739500,0.571500,0.278500,0.307500,10.000000
I,0.250000,0.175000,0.060000,0.063500,0.027500,0.008000,0.020000,4.000000
M,0.515000,0.455000,0.135000,0.722500,0.295000,0.162500,0.235000,9.000000
F,0.335000,0.220000,0.070000,0.170000,0.076000,0.036500,0.050000,6.000000
F,0.625000,0.470000,0.170000,1.255000,0.525000,0.241500,0.405000,10.000000
I,0.470000,0.345000,0.140000,0.461500,0.229000,0.110500,0.116000,9.000000
F,0.620000,0.510000,0.180000,1.233000,0.592000,0.274000,0.322000,10.000000
F,0.530000,0.410000,0.145000,0.825500,0.375000,0.204000,0.245000,9.000000
F,0.725000,0.560000,0.185000,1.792000,0.873000,0.367000,0.435000,11.000000
F,0.695000,0.560000,0.220000,1.834000,0.845500,0.422000,0.455000,11.000000
I,0.160000,0.120000,0.035000,0.021000,0.007500,0.004500,0.005000,5.000000
F,0.465000,0.350000,0.135000,0.626500,0.259000,0.144500,0.175000,8.000000
F,0.630000,0.495000,0.165000,1.307500,0.599000,0.284000,0.315000,11.000000
F,0.590000,0.470000,0.170000,0.900000,0.355000,0.190500,0.250000,11.000000
F,0.525000,0.430000,0.165000,0.717000,0.289000,0.174500,0.195000,10.000000
M,0.645000,0.500000,0.175000,1.338500,0.633000,0.299000,0.349000,11.000000
I,0.375000,0.280000,0.080000,0.216500,0.093500,0.092500,0.070000,7.000000
I,0.550000,0.445000,0.125000,0.672000,0.288000,0.136500,0.210000,11.000000
M,0.610000,0.490000,0.150000,1.103000,0.425000,0.202500,0.360000,23.000000
M,0.600000,0.475000,0.190000,1.087500,0.403000,0.265500,0.325000,14.000000
F,0.610000,0.470000,0.195000,1.273500,0.469000,0.331500,0.398000,12.000000
M,0.605000,0.455000,0.160000,1.121500,0.533000,0.273000,0.271000,10.000000
F,0.480000,0.365000,0.135000,0.639500,0.294500,0.113000,0.175000,8.000000
I,0.470000,0.355000,0.180000,0.480000,0.205500,0.105000,0.150500,8.000000
M,0.535000,0.430000,0.140000,0.716500,0.285500,0.159500,0.215500,8.000000
I,0.550000,0.420000,0.130000,0.636000,0.294000,0.144000,0.175500,8.000000
F,0.415000,0.305000,0.105000,0.360500,0.120000,0.082000,0.100000,10.000000
I,0.545000,0.405000,0.130000,0.658000,0.327000,0.144500,0.174000,8.000000
M,0.625000,0.505000,0.215000,1.445500,0.496000,0.287000,0.435000,22.000000
M,0.770000,0.605000,0.175000,2.050500,0.800500,0.526000,0.355000,11.000000
M,0.505000,0.400000,0.125000,0.770000,0.273500,0.159000,0.255000,13.000000
I,0.415000,0.320000,0.110000,0.373500,0.175000,0.075500,0.109000,7.000000
M,0.565000,0.435000,0.185000,1.032000,0.354000,0.204500,0.310000,20.000000
M,0.590000,0.470000,0.180000,1.187000,0.598500,0.227000,0.310000,9.000000
I,0.585000,0.450000,0.135000,0.855000,0.379500,0.187000,0.260000,9.000000
I,0.635000,0.480000,0.200000,1.365500,0.625500,0.259500,0.425000,16.000000
M,0.620000,0.480000,0.150000,1.266000,0.628500,0.257500,0.309000,12.000000
I,0.510000,0.395000,0.105000,0.552500,0.234000,0.127000,0.165000,8.000000
M,0.620000,0.480000,0.155000,1.255500,0.527000,0.374000,0.317500,11.000000
M,0.580000,0.450000,0.155000,0.827500,0.321000,0.197500,0.244500,8.000000
F,0.580000,0.445000,0.145000,0.888000,0.410000,0.181500,0.242500,8.000000
M,0.480000,0.375000,0.145000,0.777000,0.216000,0.130000,0.170000,9.000000
M,0.430000,0.335000,0.120000,0.397000,0.198500,0.086500,0.103500,7.000000
F,0.600000,0.480000,0.180000,1.064500,0.449500,0.245500,0.325000,10.000000
F,0.605000,0.505000,0.180000,1.434000,0.728500,0.264000,0.431000,11.000000
I,0.330000,0.250000,0.095000,0.208500,0.102000,0.039500,0.052000,7.000000
M,0.650000,0.495000,0.180000,1.793000,0.800500,0.339000,0.530000,14.000000
F,0.500000,0.375000,0.115000,0.594500,0.185000,0.148000,0.190000,11.000000
F,0.505000,0.390000,0.125000,0.544500,0.246000,0.150000,0.140500,7.000000
I,0.490000,0.390000,0.120000,0.511000,0.220500,0.103000,0.174500,9.000000
M,0.560000,0.450000,0.145000,0.894000,0.388500,0.209500,0.264000,9.000000
M,0.550000,0.425000,0.160000,0.970000,0.288500,0.139000,0.480000,20.000000
I,0.290000,0.225000,0.075000,0.152000,0.071000,0.059000,0.045000,9.000000
M,0.620000,0.495000,0.180000,1.255500,0.576500,0.254000,0.355000,12.000000
F,0.510000,0.340000,0.180000,0.700500,0.312000,0.165000,0.200000,11.000000
F,0.655000,0.520000,0.200000,1.547500,0.713000,0.314000,0.466000,9.000000
I,0.530000,0.420000,0.130000,0.658000,0.296000,0.124500,0.198000,8.000000
F,0.480000,0.405000,0.130000,0.637500,0.277000,0.144500,0.210000,10.000000
M,0.505000,0.390000,0.120000,0.653000,0.331500,0.138500,0.167000,9.000000
M,0.610000,0.500000,0.165000,1.271500,0.491500,0.185000,0.490000,12.000000
I,0.570000,0.445000,0.145000,0.740500,0.306000,0.172000,0.182500,12.000000
F,0.755000,0.575000,0.200000,2.073000,1.013500,0.465500,0.480000,11.000000
I,0.420000,0.310000,0.100000,0.280500,0.112500,0.061500,0.092500,8.000000
F,0.530000,0.410000,0.165000,0.811500,0.240000,0.169000,0.240000,19.000000
I,0.430000,0.320000,0.110000,0.367500,0.167500,0.102000,0.105000,8.000000
F,0.740000,0.575000,0.220000,2.012000,0.891500,0.526500,0.471000,12.000000
F,0.570000,0.450000,0.165000,0.903000,0.330500,0.184500,0.295000,14.000000
I,0.350000,0.260000,0.085000,0.174000,0.070500,0.034500,0.060000,10.000000
M,0.500000,0.410000,0.150000,0.662000,0.281500,0.137000,0.220000,11.000000
I,0.565000,0.435000,0.155000,0.782000,0.271500,0.168000,0.285000,14.000000
F,0.650000,0.520000,0.195000,1.281000,0.598500,0.246000,0.382500,10.000000
I,0.295000,0.210000,0.080000,0.100000,0.038000,0.026000,0.031000,8.000000
M,0.660000,0.545000,0.185000,1.320000,0.530500,0.263500,0.455000,16.000000
I,0.405000,0.305000,0.090000,0.282500,0.114000,0.057500,0.095000,7.000000
M,0.520000,0.425000,0.125000,0.790000,0.372000,0.205000,0.190000,8.000000
M,0.475000,0.355000,0.120000,0.480000,0.234000,0.101500,0.135000,8.000000
I,0.140000,0.105000,0.035000,0.014500,0.005000,0.003500,0.005000,4.000000
M,0.515000,0.400000,0.160000,0.817500,0.251500,0.156000,0.300000,23.000000
M,0.635000,0.475000,0.170000,1.193500,0.520500,0.269500,0.366500,10.000000
I,0.245000,0.190000,0.060000,0.086000,0.042000,0.014000,0.025000,4.000000
F,0.530000,0.440000,0.135000,0.783500,0.313000,0.171500,0.218500,9.000000
M,0.605000,0.490000,0.180000,1.227000,0.480000,0.287000,0.350000,18.000000
I,0.450000,0.330000,0.110000,0.368500,0.160000,0.088500,0.102000,6.000000
M,0.575000,0.450000,0.155000,0.976500,0.495000,0.214500,0.235000,9.000000
M,0.555000,0.450000,0.175000,0.874000,0.327500,0.202000,0.305000,10.000000
I,0.400000,0.290000,0.100000,0.258000,0.104000,0.059000,0.081500,7.000000
M,0.765000,0.585000,0.180000,2.398000,1.128000,0.512000,0.533500,12.000000
F,0.580000,0.435000,0.140000,0.953000,0.475000,0.216500,0.209500,9.000000
F,0.630000,0.490000,0.170000,1.215500,0.462500,0.204500,0.310500,10.000000
I,0.480000,0.355000,0.125000,0.494000,0.238500,0.083500,0.150000,9.000000
F,0.600000,0.485000,0.145000,0.776000,0.354500,0.158500,0.239000,9.000000
F,0.610000,0.485000,0.165000,1.087000,0.425500,0.232000,0.380000,11.000000
M,0.265000,0.200000,0.065000,0.084000,0.034000,0.010500,0.030000,7.000000
M,0.625000,0.480000,0.180000,1.223000,0.565000,0.297500,0.337500,10.000000
F,0.535000,0.435000,0.160000,0.810500,0.315500,0.179500,0.240000,10.000000
M,0.620000,0.485000,0.155000,1.049000,0.462000,0.231000,0.250000,10.000000
F,0.545000,0.415000,0.160000,0.771500,0.272000,0.145500,0.276500,10.000000
I,0.520000,0.410000,0.140000,0.662500,0.277500,0.155500,0.196000,11.000000
I,0.320000,0.240000,0.070000,0.133000,0.058500,0.025500,0.041000,6.000000
F,0.520000,0.460000,0.150000,1.019000,0.523000,0.198500,0.254000,7.000000
F,0.490000,0.370000,0.115000,0.541000,0.171000,0.117500,0.185000,11.000000
M,0.600000,0.475000,0.170000,1.131500,0.508000,0.272000,0.309000,10.000000
M,0.610000,0.475000,0.155000,1.168000,0.554000,0.239000,0.329500,10.000000
I,0.370000,0.280000,0.095000,0.265500,0.122000,0.052000,0.080000,7.000000
I,0.555000,0.450000,0.175000,0.738000,0.304000,0.175500,0.220000,9.000000
F,0.635000,0.510000,0.175000,1.212500,0.573500,0.261000,0.360000,14.000000
F,0.630000,0.480000,0.175000,1.367500,0.501500,0.303500,0.515000,17.000000
I,0.340000,0.250000,0.075000,0.176500,0.078500,0.040500,0.050000,7.000000
M,0.585000,0.450000,0.180000,0.799500,0.336000,0.185500,0.237000,8.000000
F,0.655000,0.510000,0.175000,1.415000,0.588500,0.372500,0.364000,10.000000
I,0.240000,0.175000,0.045000,0.070000,0.031500,0.023500,0.020000,5.000000
I,0.215000,0.170000,0.055000,0.060500,0.020500,0.014000,0.020000,6.000000
F,0.720000,0.545000,0.185000,1.718500,0.792500,0.401000,0.468000,11.000000
F,0.650000,0.545000,0.185000,1.505500,0.656500,0.341000,0.430000,10.000000
M,0.620000,0.490000,0.170000,1.210500,0.518500,0.255500,0.335000,13.000000
F,0.650000,0.500000,0.170000,1.404500,0.694000,0.318000,0.323500,11.000000
M,0.550000,0.450000,0.175000,1.098500,0.376500,0.215000,0.400000,14.000000
F,0.575000,0.460000,0.145000,0.994500,0.466000,0.229000,0.265000,7.000000
I,0.455000,0.335000,0.105000,0.405500,0.175000,0.092000,0.118500,8.000000
M,0.485000,0.355000,0.120000,0.547000,0.215000,0.161500,0.140000,10.000000
M,0.625000,0.500000,0.130000,1.082000,0.578500,0.204500,0.250000,8.000000
M,0.500000,0.370000,0.150000,1.061500,0.494000,0.223000,0.296000,9.000000
F,0.490000,0.370000,0.140000,0.585000,0.243000,0.115000,0.195000,10.000000
F,0.705000,0.550000,0.200000,1.709500,0.633000,0.411500,0.490000,13.000000
F,0.530000,0.425000,0.130000,0.758500,0.325000,0.197000,0.205000,8.000000
M,0.685000,0.510000,0.165000,1.545000,0.686000,0.377500,0.405500,10.000000
F,0.510000,0.385000,0.135000,0.632000,0.282000,0.145000,0.170000,8.000000
I,0.380000,0.285000,0.095000,0.243000,0.089500,0.066500,0.075000,7.000000
I,0.400000,0.315000,0.085000,0.267500,0.116000,0.058500,0.076500,6.000000
M,0.660000,0.515000,0.200000,1.646500,0.749000,0.422000,0.401000,11.000000
I,0.560000,0.440000,0.165000,0.800000,0.335000,0.173500,0.250000,12.000000
F,0.475000,0.390000,0.120000,0.530500,0.213500,0.115500,0.170000,10.000000
I,0.345000,0.270000,0.110000,0.213500,0.082000,0.054500,0.070000,7.000000
F,0.545000,0.430000,0.165000,0.802000,0.293500,0.183000,0.280000,11.000000
I,0.255000,0.185000,0.060000,0.088000,0.036500,0.021000,0.023000,5.000000
I,0.385000,0.290000,0.080000,0.248500,0.122000,0.049500,0.065000,7.000000
M,0.660000,0.485000,0.155000,1.227500,0.610000,0.274000,0.300000,8.000000
F,0.675000,0.535000,0.220000,1.604000,0.617500,0.425500,0.453000,14.000000
F,0.560000,0.450000,0.160000,1.023500,0.429000,0.268000,0.300000,10.000000
M,0.650000,0.525000,0.185000,1.488000,0.665000,0.337000,0.378000,11.000000
I,0.485000,0.370000,0.115000,0.637000,0.380000,0.133500,0.128000,7.000000
I,0.230000,0.180000,0.050000,0.064000,0.021500,0.013500,0.020000,5.000000
I,0.520000,0.390000,0.130000,0.554500,0.235500,0.109500,0.189500,7.000000
F,0.620000,0.480000,0.180000,1.221500,0.582000,0.269500,0.313000,12.000000
M,0.570000,0.440000,0.175000,0.941500,0.380500,0.228500,0.283000,9.000000
M,0.485000,0.370000,0.130000,0.526000,0.248500,0.105000,0.155500,6.000000
M,0.575000,0.435000,0.140000,0.845500,0.401000,0.191000,0.222000,9.000000
M,0.625000,0.480000,0.160000,1.241500,0.657500,0.262500,0.278500,9.000000
F,0.595000,0.465000,0.150000,1.100500,0.541500,0.166000,0.265000,8.000000
M,0.235000,0.160000,0.060000,0.054500,0.026500,0.009500,0.015000,4.000000
M,0.640000,0.500000,0.170000,1.454500,0.642000,0.357500,0.354000,9.000000
M,0.560000,0.415000,0.145000,0.852000,0.430000,0.188500,0.205000,8.000000
I,0.425000,0.345000,0.125000,0.425000,0.160000,0.079500,0.154000,13.000000
M,0.445000,0.320000,0.120000,0.414000,0.199000,0.090000,0.117000,7.000000
M,0.710000,0.555000,0.175000,2.140000,1.245500,0.372500,0.434000,11.000000
I,0.415000,0.325000,0.100000,0.333500,0.144500,0.071500,0.095000,7.000000
I,0.560000,0.455000,0.145000,0.974000,0.547000,0.161500,0.235000,9.000000
F,0.425000,0.335000,0.095000,0.322000,0.120500,0.061000,0.125000,10.000000
F,0.600000,0.480000,0.165000,1.134500,0.453500,0.270000,0.335000,10.000000
F,0.670000,0.540000,0.195000,1.619000,0.740000,0.330500,0.465000,11.000000
I,0.265000,0.195000,0.055000,0.084000,0.036500,0.017500,0.025000,7.000000
I,0.570000,0.435000,0.170000,0.848000,0.400000,0.166000,0.250000,9.000000
F,0.650000,0.545000,0.165000,1.566000,0.664500,0.345500,0.415000,16.000000
F,0.465000,0.355000,0.115000,0.470500,0.195500,0.118000,0.126000,7.000000
F,0.565000,0.445000,0.155000,0.826000,0.341000,0.205500,0.247500,10.000000
F,0.605000,0.495000,0.190000,1.437000,0.469000,0.265500,0.410000,15.000000
F,0.485000,0.375000,0.145000,0.588500,0.238500,0.115500,0.190000,13.000000
I,0.185000,0.135000,0.045000,0.032000,0.011000,0.006500,0.010000,4.000000
M,0.590000,0.475000,0.165000,1.077000,0.454500,0.244000,0.309500,9.000000
I,0.365000,0.270000,0.085000,0.187500,0.081000,0.042000,0.058000,6.000000
F,0.550000,0.415000,0.135000,0.814500,0.427000,0.185500,0.175000,8.000000
M,0.605000,0.490000,0.140000,0.975500,0.419000,0.206000,0.315000,10.000000
F,0.650000,0.495000,0.155000,1.337000,0.615000,0.319500,0.335000,9.000000
F,0.455000,0.350000,0.140000,0.572500,0.196500,0.132500,0.175000,10.000000
M,0.380000,0.290000,0.120000,0.283000,0.117500,0.065500,0.085000,9.000000
M,0.550000,0.450000,0.150000,1.014500,0.407000,0.201500,0.287500,10.000000
I,0.515000,0.390000,0.140000,0.555500,0.200000,0.113500,0.223500,12.000000
I,0.590000,0.460000,0.145000,0.901500,0.419000,0.178500,0.260000,11.000000
M,0.590000,0.450000,0.185000,1.283000,0.473000,0.276000,0.425000,16.000000
M,0.385000,0.275000,0.115000,0.268500,0.097500,0.082500,0.085000,8.000000
M,0.600000,0.495000,0.175000,1.300500,0.619500,0.284000,0.328500,11.000000
F,0.630000,0.490000,0.225000,1.336000,0.680500,0.259000,0.324500,10.000000
M,0.645000,0.480000,0.150000,1.192000,0.605500,0.259500,0.285000,9.000000
F,0.585000,0.485000,0.150000,1.079000,0.414500,0.211500,0.356000,11.000000
F,0.630000,0.500000,0.180000,1.196500,0.514000,0.232500,0.399500,8.000000
I,0.435000,0.340000,0.115000,0.392500,0.182500,0.078000,0.114500,6.000000
M,0.175000,0.125000,0.040000,0.024000,0.009500,0.006000,0.005000,4.000000
M,0.530000,0.425000,0.130000,0.702000,0.297500,0.139500,0.220000,9.000000
M,0.520000,0.450000,0.150000,0.895000,0.361500,0.186000,0.235000,14.000000
F,0.645000,0.510000,0.160000,1.241500,0.581500,0.276000,0.315000,9.000000
M,0.665000,0.540000,0.175000,1.347000,0.495500,0.254000,0.415000,17.000000
I,0.420000,0.320000,0.115000,0.376000,0.169000,0.092000,0.100000,5.000000
M,0.525000,0.400000,0.130000,0.829500,0.240500,0.182500,0.275000,11.000000
F,0.640000,0.540000,0.175000,1.571000,0.627000,0.271000,0.475000,18.000000
F,0.615000,0.480000,0.165000,1.161500,0.513000,0.301000,0.305000,10.000000
F,0.460000,0.365000,0.115000,0.448500,0.165000,0.083000,0.170000,14.000000
F,0.670000,0.540000,0.200000,1.460000,0.643500,0.328000,0.416500,9.000000
F,0.580000,0.465000,0.145000,0.986500,0.470000,0.215500,0.250000,11.000000
F,0.390000,0.300000,0.100000,0.265000,0.107500,0.060000,0.086500,13.000000
M,0.475000,0.365000,0.140000,0.617500,0.202000,0.144500,0.190000,16.000000
M,0.575000,0.455000,0.135000,0.907000,0.424500,0.197000,0.260000,9.000000
M,0.580000,0.460000,0.160000,1.063000,0.513000,0.270500,0.262500,9.000000
I,0.360000,0.270000,0.090000,0.219000,0.097000,0.040500,0.065000,6.000000
F,0.415000,0.325000,0.115000,0.345500,0.140500,0.076500,0.110000,9.000000
M,0.500000,0.420000,0.125000,0.620000,0.255000,0.150000,0.205000,11.000000
F,0.550000,0.430000,0.155000,0.785000,0.289000,0.227000,0.233000,11.000000
M,0.555000,0.435000,0.145000,0.968500,0.498500,0.168000,0.238500,9.000000
I,0.410000,0.325000,0.100000,0.394000,0.208000,0.065500,0.106000,6.000000
F,0.650000,0.505000,0.165000,1.357000,0.572500,0.281000,0.430000,11.000000
M,0.615000,0.455000,0.150000,0.933500,0.382000,0.247000,0.261500,10.000000
F,0.505000,0.410000,0.135000,0.657000,0.291000,0.133000,0.195000,15.000000
F,0.710000,0.555000,0.170000,1.470000,0.537500,0.380000,0.431000,12.000000
M,0.650000,0.525000,0.205000,1.427500,0.690000,0.306000,0.435500,13.000000
F,0.430000,0.335000,0.120000,0.444000,0.155000,0.114500,0.140000,13.000000
M,0.660000,0.530000,0.175000,1.583000,0.739500,0.350500,0.405000,10.000000
I,0.325000,0.240000,0.075000,0.152500,0.072000,0.064500,0.043000,6.000000
F,0.535000,0.405000,0.145000,0.684500,0.272500,0.171000,0.205000,10.000000
M,0.535000,0.440000,0.150000,0.676500,0.256000,0.139000,0.260000,12.000000
F,0.525000,0.410000,0.135000,0.708500,0.293000,0.152500,0.235000,11.000000
M,0.570000,0.460000,0.150000,1.037500,0.541500,0.203500,0.250000,9.000000
F,0.460000,0.350000,0.115000,0.440000,0.190000,0.102500,0.130000,8.000000
M,0.555000,0.440000,0.145000,0.850000,0.416500,0.168500,0.230000,8.000000
M,0.575000,0.470000,0.150000,0.978500,0.450500,0.196000,0.276000,9.000000
F,0.635000,0.475000,0.150000,1.184500,0.533000,0.307000,0.291000,10.000000
I,0.515000,0.420000,0.150000,0.672500,0.255500,0.133500,0.235000,10.000000
M,0.640000,0.505000,0.165000,1.443500,0.614500,0.303500,0.390000,18.000000
F,0.570000,0.445000,0.155000,1.017000,0.526500,0.202500,0.265000,10.000000
I,0.650000,0.525000,0.180000,1.626000,0.597000,0.344500,0.530000,18.000000
I,0.615000,0.490000,0.155000,0.988500,0.414500,0.195000,0.345000,13.000000
I,0.360000,0.270000,0.085000,0.196000,0.090500,0.034000,0.053000,7.000000
M,0.660000,0.515000,0.195000,1.565500,0.734500,0.353000,0.386000,9.000000
F,0.530000,0.430000,0.150000,0.741000,0.325000,0.185500,0.196000,9.000000
F,0.620000,0.475000,0.160000,1.129500,0.463000,0.268500,0.330000,10.000000
M,0.525000,0.430000,0.165000,0.864500,0.376000,0.194500,0.251500,16.000000
M,0.600000,0.475000,0.205000,1.176000,0.525500,0.287500,0.308000,9.000000
I,0.270000,0.190000,0.060000,0.099000,0.044500,0.017000,0.030000,5.000000
F,0.530000,0.435000,0.170000,0.815500,0.298500,0.155000,0.275000,13.000000
F,0.595000,0.485000,0.145000,1.251500,0.503500,0.292500,0.330000,14.000000
M,0.675000,0.525000,0.175000,1.402000,0.483000,0.320500,0.465000,16.000000
M,0.595000,0.450000,0.140000,0.838000,0.396500,0.194000,0.217000,10.000000
I,0.350000,0.260000,0.095000,0.211000,0.086000,0.056000,0.068000,7.000000
M,0.350000,0.265000,0.090000,0.197000,0.073000,0.036500,0.077000,7.000000
F,0.375000,0.270000,0.135000,0.597000,0.272000,0.131000,0.167500,7.000000
M,0.645000,0.495000,0.185000,1.493500,0.526500,0.278500,0.455000,15.000000
M,0.700000,0.545000,0.215000,1.912500,0.882500,0.438500,0.506000,10.000000
F,0.600000,0.475000,0.180000,1.162000,0.511000,0.267500,0.320000,18.000000
M,0.560000,0.420000,0.195000,0.808500,0.302500,0.179500,0.285000,14.000000
F,0.540000,0.420000,0.140000,0.803500,0.380000,0.180500,0.210000,9.000000
I,0.375000,0.260000,0.080000,0.207500,0.090000,0.041500,0.070000,6.000000
F,0.725000,0.565000,0.210000,2.142500,1.030000,0.487000,0.503000,14.000000
F,0.565000,0.455000,0.175000,1.013000,0.342000,0.207000,0.350000,19.000000
M,0.565000,0.425000,0.100000,0.714500,0.305500,0.166000,0.180000,12.000000
I,0.275000,0.200000,0.070000,0.096000,0.037000,0.022500,0.030000,6.000000
I,0.405000,0.305000,0.105000,0.362500,0.156500,0.070500,0.125000,10.000000
M,0.590000,0.485000,0.120000,0.911000,0.390000,0.182000,0.290000,16.000000
F,0.490000,0.385000,0.150000,0.786500,0.241000,0.140000,0.240000,23.000000
F,0.480000,0.385000,0.135000,0.536000,0.189500,0.142000,0.173000,14.000000
I,0.590000,0.450000,0.145000,1.022000,0.428000,0.268000,0.265000,10.000000
I,0.480000,0.380000,0.125000,0.624500,0.339500,0.108500,0.166500,8.000000
I,0.325000,0.270000,0.100000,0.185000,0.080000,0.043500,0.065000,6.000000
M,0.515000,0.435000,0.145000,0.881500,0.292000,0.206000,0.255000,10.000000
M,0.700000,0.555000,0.200000,1.858000,0.730000,0.366500,0.595000,11.000000
F,0.590000,0.485000,0.205000,1.231500,0.452500,0.238000,0.420000,13.000000
F,0.595000,0.470000,0.155000,1.177500,0.542000,0.269000,0.310000,9.000000
F,0.575000,0.465000,0.175000,1.099000,0.473500,0.202000,0.350000,9.000000
F,0.395000,0.315000,0.105000,0.351500,0.118500,0.091000,0.119500,16.000000
F,0.555000,0.435000,0.165000,0.970000,0.336000,0.231500,0.295000,17.000000
F,0.570000,0.460000,0.170000,1.100000,0.412500,0.220500,0.380000,14.000000
M,0.400000,0.305000,0.130000,0.293500,0.096000,0.067500,0.105000,9.000000
F,0.585000,0.435000,0.175000,0.982000,0.405500,0.249500,0.270000,10.000000
M,0.600000,0.470000,0.130000,1.010500,0.423000,0.219000,0.298000,9.000000
I,0.325000,0.250000,0.070000,0.174500,0.087500,0.035500,0.040000,7.000000
I,0.430000,0.325000,0.110000,0.367500,0.135500,0.093500,0.120000,13.000000
I,0.300000,0.230000,0.075000,0.127000,0.052000,0.030000,0.034500,6.000000
F,0.505000,0.390000,0.130000,0.674000,0.316500,0.141000,0.178500,9.000000
F,0.455000,0.375000,0.125000,0.458000,0.198500,0.111000,0.120000,10.000000
I,0.440000,0.345000,0.100000,0.366000,0.122000,0.090500,0.120000,13.000000
M,0.655000,0.525000,0.180000,1.402000,0.624000,0.293500,0.365000,13.000000
I,0.485000,0.365000,0.140000,0.447500,0.189500,0.092500,0.230500,8.000000
F,0.625000,0.490000,0.155000,1.330000,0.667500,0.259000,0.330000,10.000000
I,0.430000,0.345000,0.115000,0.429500,0.212000,0.108000,0.109000,8.000000
M,0.280000,0.200000,0.080000,0.091500,0.033000,0.021500,0.030000,5.000000
M,0.775000,0.630000,0.250000,2.779500,1.348500,0.760000,0.578000,12.000000
F,0.525000,0.410000,0.115000,0.774500,0.416000,0.163000,0.180000,7.000000
I,0.450000,0.365000,0.125000,0.462000,0.213500,0.098500,0.131500,8.000000
M,0.655000,0.525000,0.185000,1.259000,0.487000,0.221500,0.445000,20.000000
I,0.320000,0.255000,0.100000,0.175500,0.073000,0.041500,0.065000,7.000000
F,0.550000,0.415000,0.180000,1.165500,0.502000,0.301000,0.311000,9.000000
I,0.455000,0.350000,0.130000,0.472500,0.215000,0.074500,0.150000,9.000000
I,0.375000,0.290000,0.140000,0.300000,0.140000,0.062500,0.082500,8.000000
M,0.525000,0.410000,0.130000,0.687500,0.343500,0.149500,0.176500,9.000000
