M,0.345000,0.265000,0.090000,0.163000,0.061500,0.037000,0.048500,10.000000
F,0.485000,0.400000,0.155000,0.731000,0.236000,0.183000,0.255000,11.000000
M,0.645000,0.500000,0.175000,1.510500,0.673500,0.375500,0.377500,12.000000
F,0.525000,0.410000,0.135000,0.708500,0.293000,0.152500,0.235000,11.000000
M,0.465000,0.355000,0.125000,0.525500,0.202500,0.135000,0.145000,13.000000
M,0.680000,0.540000,0.195000,1.782500,0.556500,0.323500,0.428500,11.000000
M,0.605000,0.470000,0.180000,1.115500,0.479000,0.256500,0.321000,10.000000
I,0.445000,0.335000,0.110000,0.411000,0.198500,0.093500,0.109000,8.000000
M,0.385000,0.255000,0.100000,0.317500,0.137000,0.068000,0.092000,8.000000
I,0.445000,0.350000,0.130000,0.419500,0.169500,0.094500,0.119500,7.000000
F,0.525000,0.400000,0.115000,0.629500,0.255500,0.144000,0.180000,11.000000
I,0.540000,0.425000,0.130000,0.815500,0.367500,0.136500,0.246000,11.000000
M,0.630000,0.510000,0.190000,1.498500,0.412500,0.307500,0.545000,16.000000
I,0.475000,0.375000,0.110000,0.456000,0.182000,0.099000,0.160000,9.000000
F,0.620000,0.480000,0.230000,1.093500,0.403000,0.245000,0.355000,14.000000
F,0.370000,0.275000,0.085000,0.240500,0.104000,0.053500,0.070000,5.000000
F,0.645000,0.525000,0.190000,1.808500,0.703500,0.388500,0.395000,18.000000
I,0.360000,0.280000,0.080000,0.175500,0.081000,0.050500,0.070000,6.000000
M,0.575000,0.425000,0.140000,0.863500,0.393000,0.227000,0.200000,11.000000
F,0.635000,0.485000,0.165000,1.269500,0.563500,0.306500,0.339500,11.000000
I,0.355000,0.265000,0.085000,0.243500,0.122000,0.052500,0.060000,6.000000
F,0.690000,0.555000,0.205000,1.816500,0.778500,0.439500,0.515000,19.000000
F,0.640000,0.500000,0.170000,1.120000,0.495500,0.264500,0.320000,12.000000
M,0.560000,0.430000,0.145000,0.899500,0.464000,0.177500,0.234000,9.000000
M,0.520000,0.420000,0.160000,0.745000,0.255000,0.157000,0.288500,11.000000
F,0.555000,0.425000,0.140000,0.788000,0.282000,0.159500,0.285000,11.000000
M,0.650000,0.520000,0.190000,1.344500,0.519000,0.306000,0.446500,16.000000
F,0.650000,0.500000,0.170000,1.404500,0.694000,0.318000,0.323500,11.000000
M,0.570000,0.435000,0.130000,0.753500,0.349000,0.175500,0.194000,10.000000
M,0.475000,0.360000,0.120000,0.578000,0.282500,0.120000,0.170000,8.000000
M,0.410000,0.335000,0.115000,0.440500,0.190000,0.085000,0.135000,8.000000
M,0.620000,0.480000,0.165000,1.072500,0.481500,0.235000,0.312000,9.000000
M,0.575000,0.445000,0.145000,0.847000,0.415000,0.194500,0.220000,9.000000
F,0.540000,0.420000,0.145000,0.865500,0.431500,0.163000,0.217500,10.000000
F,0.670000,0.515000,0.170000,1.426500,0.660500,0.339500,0.370000,11.000000
M,0.540000,0.425000,0.120000,0.817000,0.294500,0.153000,0.195000,10.000000
M,0.585000,0.455000,0.150000,0.987000,0.435500,0.207500,0.310000,11.000000
I,0.180000,0.125000,0.035000,0.026500,0.009500,0.005500,0.008500,4.000000
F,0.550000,0.430000,0.150000,0.655000,0.263500,0.122000,0.221000,8.000000
M,0.645000,0.500000,0.195000,1.401000,0.616500,0.351500,0.372500,10.000000
I,0.370000,0.290000,0.095000,0.249000,0.104500,0.058000,0.067000,6.000000
F,0.720000,0.575000,0.215000,2.226000,0.895500,0.405000,0.620000,13.000000
I,0.590000,0.475000,0.145000,0.974500,0.467500,0.207000,0.259000,10.000000
M,0.660000,0.545000,0.185000,1.320000,0.530500,0.263500,0.455000,16.000000
F,0.455000,0.365000,0.110000,0.385000,0.166000,0.046000,0.134500,13.000000
I,0.590000,0.450000,0.145000,1.022000,0.428000,0.268000,0.265000,10.000000
M,0.620000,0.480000,0.150000,1.266000,0.628500,0.257500,0.309000,12.000000
M,0.570000,0.435000,0.145000,0.905500,0.392500,0.235500,0.275000,10.000000
I,0.490000,0.370000,0.110000,0.538000,0.271000,0.103500,0.139000,8.000000
I,0.425000,0.340000,0.100000,0.371000,0.150000,0.086500,0.115000,8.000000
M,0.505000,0.400000,0.155000,0.841500,0.271500,0.177500,0.285000,12.000000
F,0.490000,0.385000,0.150000,0.786500,0.241000,0.140000,0.240000,23.000000
I,0.605000,0.490000,0.165000,1.071000,0.482000,0.193500,0.352000,10.000000
M,0.590000,0.470000,0.180000,1.187000,0.598500,0.227000,0.310000,9.000000
I,0.310000,0.225000,0.075000,0.155000,0.065000,0.037000,0.036500,6.000000
I,0.415000,0.325000,0.115000,0.328500,0.140500,0.051000,0.106000,12.000000
F,0.530000,0.410000,0.145000,0.825500,0.375000,0.204000,0.245000,9.000000
F,0.715000,0.565000,0.240000,2.199500,0.724500,0.465000,0.885000,17.000000
I,0.320000,0.240000,0.090000,0.157500,0.070000,0.026500,0.042500,5.000000
M,0.585000,0.465000,0.155000,0.914500,0.455500,0.196500,0.235000,9.000000
I,0.360000,0.265000,0.085000,0.189500,0.072500,0.051500,0.055000,6.000000
I,0.110000,0.090000,0.030000,0.008000,0.002500,0.002000,0.003000,3.000000
F,0.470000,0.355000,0.180000,0.441000,0.152500,0.116500,0.135000,8.000000
M,0.550000,0.435000,0.160000,0.906000,0.342000,0.219000,0.295000,13.000000
F,0.700000,0.560000,0.175000,1.660500,0.860500,0.327500,0.398000,11.000000
M,0.525000,0.380000,0.125000,0.650000,0.303000,0.155000,0.159000,7.000000
F,0.605000,0.485000,0.160000,1.056500,0.370000,0.235500,0.355000,10.000000
I,0.390000,0.285000,0.100000,0.281000,0.127500,0.062000,0.077000,7.000000
F,0.575000,0.435000,0.150000,1.030500,0.460500,0.218000,0.360000,8.000000
F,0.570000,0.465000,0.180000,0.999500,0.405000,0.277000,0.295000,16.000000
M,0.310000,0.235000,0.060000,0.120000,0.041500,0.033000,0.040000,11.000000
M,0.645000,0.510000,0.190000,1.486500,0.644500,0.296000,0.425000,12.000000
M,0.625000,0.465000,0.140000,1.195000,0.482500,0.205000,0.400000,13.000000
M,0.575000,0.455000,0.155000,1.013000,0.468500,0.208500,0.295000,11.000000
M,0.620000,0.480000,0.150000,1.101500,0.496500,0.243000,0.305000,10.000000
M,0.510000,0.390000,0.135000,0.769000,0.393500,0.145500,0.190000,8.000000
F,0.600000,0.480000,0.170000,1.056000,0.457500,0.243500,0.313500,10.000000
M,0.765000,0.600000,0.220000,2.302000,1.007000,0.509000,0.620500,12.000000
F,0.510000,0.340000,0.180000,0.700500,0.312000,0.165000,0.200000,11.000000
I,0.515000,0.360000,0.125000,0.472500,0.181500,0.125000,0.138000,9.000000
F,0.645000,0.515000,0.175000,1.546000,0.703500,0.365000,0.415000,10.000000
I,0.255000,0.195000,0.055000,0.072500,0.028500,0.017000,0.021000,4.000000
I,0.555000,0.395000,0.130000,0.558500,0.222000,0.124500,0.170000,9.000000
M,0.585000,0.460000,0.150000,1.206000,0.581000,0.216000,0.323000,10.000000
F,0.630000,0.500000,0.155000,1.005000,0.367000,0.199000,0.360000,16.000000
M,0.475000,0.360000,0.140000,0.513500,0.241000,0.104500,0.155000,8.000000
F,0.695000,0.530000,0.200000,2.047500,0.750000,0.419500,0.609500,14.000000
M,0.600000,0.480000,0.165000,0.916500,0.413500,0.196500,0.272500,9.000000
F,0.660000,0.525000,0.205000,1.366500,0.500500,0.291000,0.410000,18.000000
M,0.630000,0.510000,0.230000,1.539000,0.563500,0.281500,0.570000,17.000000
F,0.345000,0.260000,0.090000,0.207000,0.077500,0.043500,0.076500,10.000000
F,0.720000,0.550000,0.200000,1.996500,0.903500,0.469000,0.521500,10.000000
M,0.635000,0.500000,0.170000,1.434500,0.611000,0.309000,0.418000,12.000000
M,0.655000,0.525000,0.180000,1.402000,0.624000,0.293500,0.365000,13.000000
M,0.530000,0.425000,0.130000,0.702000,0.297500,0.139500,0.220000,9.000000
I,0.535000,0.410000,0.155000,0.631500,0.274500,0.141500,0.181500,12.000000
I,0.485000,0.355000,0.120000,0.508500,0.210000,0.122000,0.135000,9.000000
F,0.490000,0.380000,0.125000,0.549000,0.245000,0.107500,0.174000,10.000000
M,0.455000,0.365000,0.095000,0.514000,0.224500,0.101000,0.150000,15.000000
M,0.510000,0.405000,0.150000,0.703500,0.347000,0.134000,0.188500,8.000000
M,0.545000,0.420000,0.120000,0.786500,0.403000,0.185000,0.170000,7.000000
F,0.545000,0.410000,0.125000,0.693500,0.297500,0.146000,0.210000,11.000000
M,0.465000,0.360000,0.105000,0.431000,0.172000,0.107000,0.175000,9.000000
M,0.490000,0.465000,0.125000,0.522500,0.235000,0.130000,0.141000,7.000000
M,0.565000,0.435000,0.185000,1.032000,0.354000,0.204500,0.310000,20.000000
M,0.570000,0.405000,0.160000,0.924500,0.344500,0.218500,0.295000,19.000000
M,0.600000,0.475000,0.205000,1.176000,0.525500,0.287500,0.308000,9.000000
M,0.630000,0.470000,0.155000,1.132500,0.589000,0.211000,0.287000,8.000000
I,0.530000,0.400000,0.125000,0.617000,0.279000,0.127000,0.190000,8.000000
F,0.600000,0.475000,0.155000,1.210000,0.653000,0.169500,0.320500,10.000000
M,0.590000,0.465000,0.135000,0.989500,0.423500,0.199000,0.280000,8.000000
I,0.420000,0.320000,0.110000,0.362500,0.174000,0.063500,0.105000,7.000000
F,0.425000,0.345000,0.110000,0.366500,0.125000,0.081000,0.117000,11.000000
F,0.705000,0.550000,0.200000,1.709500,0.633000,0.411500,0.490000,13.000000
I,0.290000,0.225000,0.070000,0.101000,0.036000,0.023500,0.035000,8.000000
F,0.520000,0.405000,0.115000,0.776000,0.320000,0.184500,0.220000,8.000000
I,0.415000,0.325000,0.100000,0.466500,0.228500,0.106500,0.114000,7.000000
I,0.475000,0.365000,0.100000,0.131500,0.202500,0.087500,0.123000,7.000000
F,0.540000,0.435000,0.175000,0.892000,0.322000,0.174000,0.335000,13.000000
F,0.550000,0.465000,0.180000,1.212500,0.324500,0.205000,0.525000,27.000000
I,0.185000,0.135000,0.040000,0.027000,0.010500,0.005500,0.009000,5.000000
M,0.495000,0.395000,0.135000,0.633500,0.303500,0.129500,0.149500,8.000000
F,0.470000,0.360000,0.110000,0.496500,0.237000,0.127000,0.130000,6.000000
M,0.570000,0.420000,0.155000,1.008000,0.377000,0.193000,0.340000,13.000000
I,0.280000,0.200000,0.075000,0.122500,0.054500,0.011500,0.035000,5.000000
F,0.455000,0.360000,0.110000,0.438500,0.206000,0.098000,0.125000,10.000000
M,0.605000,0.480000,0.170000,1.183500,0.582000,0.236500,0.317000,10.000000
F,0.625000,0.485000,0.165000,1.225500,0.507500,0.296000,0.360000,10.000000
M,0.775000,0.630000,0.250000,2.779500,1.348500,0.760000,0.578000,12.000000
I,0.360000,0.270000,0.090000,0.219000,0.097000,0.040500,0.065000,6.000000
I,0.405000,0.310000,0.095000,0.342500,0.178500,0.064000,0.085500,8.000000
F,0.650000,0.500000,0.185000,1.441500,0.741000,0.295500,0.341000,9.000000
M,0.595000,0.460000,0.140000,0.852000,0.421500,0.225500,0.227000,9.000000
F,0.565000,0.445000,0.155000,0.826000,0.341000,0.205500,0.247500,10.000000
I,0.400000,0.290000,0.110000,0.329000,0.188000,0.045500,0.082500,6.000000
I,0.340000,0.260000,0.080000,0.200000,0.080000,0.055500,0.055000,6.000000
I,0.555000,0.425000,0.130000,0.648000,0.283500,0.133000,0.210500,8.000000
F,0.705000,0.560000,0.170000,1.457500,0.607000,0.318000,0.440000,11.000000
I,0.505000,0.380000,0.135000,0.538500,0.264500,0.095000,0.165000,9.000000
I,0.535000,0.400000,0.130000,0.657000,0.283500,0.162000,0.175000,7.000000
M,0.560000,0.420000,0.195000,0.808500,0.302500,0.179500,0.285000,14.000000
I,0.410000,0.300000,0.090000,0.280000,0.141000,0.057500,0.075000,8.000000
M,0.530000,0.415000,0.130000,0.842500,0.275000,0.194500,0.265000,20.000000
F,0.670000,0.550000,0.155000,1.566000,0.858000,0.339000,0.354000,10.000000
M,0.465000,0.405000,0.135000,0.777500,0.436000,0.171500,0.145500,10.000000
I,0.400000,0.320000,0.095000,0.348000,0.194000,0.053000,0.087000,6.000000
F,0.625000,0.445000,0.160000,1.090000,0.460000,0.296500,0.304000,11.000000
I,0.400000,0.300000,0.090000,0.281500,0.118500,0.061000,0.080000,7.000000
M,0.530000,0.430000,0.135000,0.879000,0.280000,0.216500,0.250000,10.000000
M,0.620000,0.490000,0.170000,1.210500,0.518500,0.255500,0.335000,13.000000
I,0.490000,0.385000,0.120000,0.591000,0.271000,0.112500,0.177500,9.000000
I,0.335000,0.255000,0.080000,0.168000,0.079000,0.035500,0.050000,5.000000
M,0.650000,0.510000,0.190000,1.542000,0.715500,0.373500,0.375000,9.000000
I,0.550000,0.435000,0.125000,0.741000,0.348000,0.158500,0.206000,9.000000
M,0.710000,0.575000,0.215000,2.009000,0.989500,0.447500,0.502000,11.000000
M,0.625000,0.490000,0.175000,1.332500,0.570500,0.271000,0.405000,10.000000
M,0.520000,0.390000,0.120000,0.643500,0.288500,0.157000,0.161000,7.000000
I,0.455000,0.370000,0.125000,0.433000,0.201000,0.126500,0.145000,9.000000
M,0.500000,0.405000,0.140000,0.615500,0.241000,0.135500,0.205000,9.000000
M,0.590000,0.470000,0.160000,1.206000,0.479000,0.242500,0.309000,8.000000
I,0.315000,0.240000,0.070000,0.137000,0.054500,0.031500,0.040000,8.000000
I,0.510000,0.380000,0.115000,0.515500,0.215000,0.113500,0.166000,8.000000
M,0.710000,0.540000,0.165000,1.959000,0.766500,0.261000,0.780000,18.000000
I,0.495000,0.370000,0.125000,0.477500,0.185000,0.070500,0.169000,18.000000
M,0.645000,0.505000,0.165000,1.307000,0.433500,0.262000,0.520000,10.000000
F,0.630000,0.495000,0.165000,1.307500,0.599000,0.284000,0.315000,11.000000
I,0.405000,0.310000,0.110000,0.910000,0.416000,0.207500,0.099500,8.000000
M,0.685000,0.550000,0.190000,1.885000,0.890000,0.410000,0.489500,10.000000
I,0.355000,0.270000,0.075000,0.177500,0.079000,0.031500,0.054000,6.000000
I,0.425000,0.310000,0.095000,0.350500,0.164500,0.071000,0.100000,8.000000
F,0.610000,0.465000,0.160000,1.072500,0.483500,0.251500,0.280000,10.000000
M,0.650000,0.515000,0.125000,1.180500,0.523500,0.283000,0.327500,9.000000
F,0.605000,0.470000,0.155000,0.974000,0.393000,0.224000,0.334500,9.000000
F,0.615000,0.500000,0.165000,1.327000,0.600000,0.301500,0.355000,10.000000
I,0.185000,0.135000,0.045000,0.032000,0.011000,0.006500,0.010000,4.000000
M,0.640000,0.485000,0.160000,1.006000,0.456000,0.224500,0.283500,9.000000
I,0.415000,0.305000,0.120000,0.336000,0.165000,0.076000,0.080500,7.000000
I,0.575000,0.440000,0.125000,0.851500,0.455500,0.171500,0.196500,9.000000
I,0.300000,0.215000,0.050000,0.118500,0.048000,0.022500,0.042000,4.000000
I,0.315000,0.235000,0.075000,0.148500,0.058500,0.037500,0.042500,6.000000
M,0.605000,0.490000,0.145000,1.300000,0.517000,0.328500,0.310000,14.000000
I,0.275000,0.220000,0.080000,0.136500,0.056500,0.028500,0.042000,6.000000
M,0.515000,0.400000,0.140000,0.736500,0.295500,0.184000,0.185000,16.000000
F,0.655000,0.505000,0.195000,1.440500,0.688000,0.380500,0.363000,11.000000
M,0.615000,0.455000,0.150000,0.933500,0.382000,0.247000,0.261500,10.000000
F,0.535000,0.415000,0.170000,0.879000,0.295000,0.196500,0.285000,10.000000
M,0.730000,0.585000,0.225000,2.230500,1.239500,0.422000,0.563000,14.000000
F,0.575000,0.450000,0.170000,1.047500,0.377500,0.170500,0.385000,18.000000
M,0.385000,0.275000,0.115000,0.268500,0.097500,0.082500,0.085000,8.000000
M,0.345000,0.255000,0.090000,0.200500,0.094000,0.029500,0.063000,9.000000
M,0.595000,0.455000,0.150000,1.044000,0.518000,0.220500,0.270000,9.000000
F,0.595000,0.495000,0.185000,1.285000,0.416000,0.224000,0.485000,13.000000
I,0.295000,0.215000,0.070000,0.121000,0.047000,0.015500,0.040500,6.000000
F,0.665000,0.515000,0.185000,1.340500,0.559500,0.293000,0.437500,11.000000
M,0.535000,0.435000,0.140000,0.874000,0.373500,0.229000,0.219500,8.000000
F,0.665000,0.540000,0.195000,1.764000,0.850500,0.361500,0.470000,11.000000
I,0.325000,0.250000,0.070000,0.174500,0.087500,0.035500,0.040000,7.000000
F,0.490000,0.400000,0.115000,0.569000,0.256000,0.132500,0.145000,9.000000
F,0.600000,0.470000,0.135000,0.970000,0.465500,0.195500,0.264000,11.000000
M,0.530000,0.410000,0.155000,0.715500,0.280500,0.168500,0.214000,11.000000
M,0.735000,0.590000,0.225000,1.756000,0.637000,0.340500,0.580000,21.000000
I,0.325000,0.250000,0.075000,0.158500,0.075000,0.030500,0.045500,6.000000
I,0.520000,0.415000,0.160000,0.595000,0.210500,0.142000,0.260000,15.000000
M,0.545000,0.410000,0.145000,0.873000,0.303500,0.196000,0.310000,18.000000
I,0.320000,0.250000,0.080000,0.156500,0.057000,0.034000,0.060000,9.000000
M,0.335000,0.265000,0.105000,0.222000,0.093500,0.056000,0.075000,7.000000
I,0.565000,0.430000,0.135000,0.854500,0.321000,0.177500,0.275000,11.000000
F,0.590000,0.455000,0.165000,1.161000,0.380000,0.245500,0.280000,12.000000
M,0.200000,0.140000,0.055000,0.035000,0.014500,0.008000,0.010000,5.000000
I,0.270000,0.195000,0.065000,0.106500,0.047500,0.022500,0.028500,5.000000
F,0.495000,0.375000,0.150000,0.597000,0.261500,0.135000,0.178000,11.000000
F,0.515000,0.415000,0.130000,0.764000,0.276000,0.196000,0.250000,13.000000
M,0.460000,0.340000,0.135000,0.495000,0.165500,0.117000,0.185000,10.000000
I,0.515000,0.350000,0.105000,0.474500,0.213000,0.123000,0.127500,10.000000
M,0.605000,0.455000,0.160000,1.121500,0.533000,0.273000,0.271000,10.000000
M,0.505000,0.385000,0.150000,0.641500,0.246000,0.152000,0.215000,12.000000
F,0.660000,0.515000,0.170000,1.337000,0.615000,0.312500,0.357500,10.000000
M,0.695000,0.550000,0.220000,1.551500,0.566000,0.383500,0.445000,13.000000
F,0.705000,0.570000,0.185000,1.761000,0.747000,0.372500,0.488000,10.000000
F,0.695000,0.535000,0.175000,1.838500,0.803500,0.396000,0.503000,10.000000
I,0.480000,0.390000,0.150000,0.627500,0.276000,0.134000,0.185000,13.000000
M,0.550000,0.435000,0.140000,0.762500,0.327000,0.168500,0.259000,10.000000
F,0.700000,0.575000,0.205000,1.773000,0.605000,0.447000,0.538000,13.000000
M,0.730000,0.595000,0.230000,2.825500,1.146500,0.419000,0.897000,17.000000
I,0.270000,0.195000,0.070000,0.102000,0.045000,0.013500,0.034000,8.000000
I,0.420000,0.330000,0.100000,0.352000,0.163500,0.089000,0.100000,9.000000
M,0.595000,0.455000,0.145000,0.942000,0.430000,0.182000,0.277000,11.000000
M,0.635000,0.515000,0.165000,1.229000,0.505500,0.297500,0.353500,10.000000
M,0.485000,0.395000,0.140000,0.629500,0.228500,0.127000,0.225000,14.000000
M,0.495000,0.375000,0.115000,0.624500,0.282000,0.143000,0.155000,6.000000
I,0.495000,0.385000,0.125000,0.585000,0.275500,0.123500,0.165000,8.000000
I,0.610000,0.465000,0.125000,0.922500,0.436000,0.190000,0.260000,9.000000
I,0.450000,0.330000,0.105000,0.448000,0.208000,0.089000,0.120000,9.000000
F,0.650000,0.495000,0.160000,1.310500,0.577000,0.331500,0.355000,9.000000
I,0.415000,0.325000,0.100000,0.333500,0.144500,0.071500,0.095000,7.000000
M,0.595000,0.480000,0.140000,0.912500,0.409500,0.182500,0.289000,9.000000
M,0.565000,0.455000,0.150000,0.959500,0.456500,0.239500,0.230000,9.000000
F,0.640000,0.515000,0.205000,1.533500,0.663500,0.334500,0.402500,9.000000
F,0.625000,0.500000,0.150000,0.953000,0.344500,0.223500,0.305000,15.000000
I,0.615000,0.475000,0.130000,0.842500,0.353000,0.191500,0.251000,8.000000
I,0.535000,0.455000,0.140000,1.001500,0.530000,0.176500,0.244000,9.000000
M,0.575000,0.445000,0.170000,1.022500,0.549000,0.217500,0.228000,9.000000
F,0.530000,0.435000,0.170000,0.815500,0.298500,0.155000,0.275000,13.000000
F,0.635000,0.485000,0.190000,1.376500,0.634000,0.288500,0.406000,11.000000
F,0.640000,0.510000,0.165000,1.486000,0.759500,0.332000,0.321000,8.000000
I,0.545000,0.405000,0.135000,0.594500,0.270000,0.118500,0.185000,8.000000
I,0.160000,0.120000,0.035000,0.021000,0.007500,0.004500,0.005000,5.000000
M,0.600000,0.450000,0.160000,1.142000,0.539000,0.225000,0.307000,10.000000
M,0.515000,0.390000,0.140000,0.678000,0.341000,0.132500,0.119000,8.000000
F,0.465000,0.390000,0.140000,0.555500,0.213000,0.107500,0.215000,15.000000
M,0.455000,0.350000,0.110000,0.458000,0.200000,0.111000,0.130500,8.000000
F,0.570000,0.445000,0.145000,0.877500,0.412000,0.217000,0.220000,8.000000
M,0.535000,0.405000,0.140000,0.818000,0.402000,0.171500,0.189000,7.000000
F,0.635000,0.495000,0.180000,1.596000,0.617000,0.317000,0.370000,11.000000
F,0.650000,0.495000,0.175000,1.227000,0.528000,0.258000,0.370000,11.000000
F,0.545000,0.410000,0.115000,0.676500,0.290000,0.158000,0.220000,9.000000
M,0.600000,0.475000,0.170000,1.131500,0.508000,0.272000,0.309000,10.000000
M,0.585000,0.480000,0.185000,1.040000,0.434000,0.265000,0.285000,10.000000
F,0.520000,0.400000,0.125000,0.686500,0.295000,0.171500,0.185000,9.000000
M,0.505000,0.400000,0.150000,0.775000,0.344500,0.157000,0.185000,7.000000
F,0.630000,0.505000,0.165000,1.065000,0.459500,0.216000,0.315000,12.000000
M,0.390000,0.300000,0.090000,0.305500,0.143000,0.064500,0.085000,9.000000
F,0.525000,0.415000,0.150000,0.715500,0.235500,0.171000,0.270000,13.000000
F,0.460000,0.365000,0.125000,0.478500,0.206000,0.104500,0.141000,8.000000
M,0.620000,0.485000,0.145000,1.003000,0.465500,0.219500,0.280000,11.000000
M,0.520000,0.400000,0.105000,0.872000,0.451500,0.161500,0.198500,9.000000
F,0.530000,0.430000,0.170000,0.775000,0.350000,0.152000,0.235000,17.000000
I,0.470000,0.375000,0.125000,0.522500,0.226500,0.104000,0.162000,8.000000
I,0.575000,0.475000,0.170000,0.967000,0.377500,0.284000,0.275000,13.000000
I,0.620000,0.475000,0.160000,0.907000,0.371000,0.167000,0.307500,11.000000
I,0.440000,0.345000,0.115000,0.545000,0.269000,0.111000,0.130500,6.000000
I,0.375000,0.285000,0.080000,0.226000,0.097500,0.040000,0.072500,7.000000
M,0.610000,0.470000,0.160000,1.022000,0.449000,0.234500,0.294500,9.000000
M,0.495000,0.400000,0.155000,0.808500,0.234500,0.115500,0.350000,6.000000
M,0.520000,0.450000,0.150000,0.895000,0.361500,0.186000,0.235000,14.000000
F,0.690000,0.530000,0.170000,1.553500,0.794500,0.348500,0.369500,9.000000
I,0.415000,0.315000,0.090000,0.362500,0.175000,0.083500,0.093000,6.000000
M,0.590000,0.435000,0.165000,0.976500,0.452500,0.239500,0.235000,9.000000
F,0.475000,0.380000,0.140000,0.689000,0.316500,0.131500,0.195500,7.000000
F,0.680000,0.550000,0.175000,1.473000,0.713000,0.282000,0.429500,11.000000
F,0.645000,0.500000,0.150000,1.159000,0.467500,0.335500,0.310000,9.000000
M,0.750000,0.595000,0.205000,2.220500,1.083000,0.421000,0.630000,12.000000
I,0.210000,0.170000,0.045000,0.047500,0.019000,0.011000,0.013000,5.000000
F,0.590000,0.440000,0.140000,1.007000,0.477500,0.210500,0.292500,9.000000
F,0.585000,0.460000,0.170000,1.083500,0.374500,0.326000,0.325000,14.000000
M,0.385000,0.285000,0.105000,0.290500,0.121500,0.068500,0.087500,12.000000
I,0.265000,0.195000,0.060000,0.092000,0.034500,0.025000,0.024500,6.000000
M,0.625000,0.515000,0.170000,1.331000,0.572500,0.300500,0.361000,9.000000
I,0.600000,0.480000,0.170000,0.917500,0.380000,0.222500,0.290000,8.000000
M,0.630000,0.495000,0.160000,1.093000,0.497000,0.221000,0.315000,12.000000
M,0.350000,0.265000,0.090000,0.197000,0.073000,0.036500,0.077000,7.000000
I,0.495000,0.390000,0.125000,0.665500,0.284000,0.162000,0.200000,11.000000
M,0.550000,0.430000,0.180000,0.826500,0.440500,0.159000,0.225000,10.000000
F,0.620000,0.480000,0.180000,1.221500,0.582000,0.269500,0.313000,12.000000
F,0.605000,0.480000,0.150000,1.079000,0.450500,0.283500,0.293000,10.000000
M,0.550000,0.440000,0.155000,0.915500,0.364500,0.195000,0.250000,8.000000
I,0.460000,0.335000,0.110000,0.444000,0.225000,0.074500,0.110000,8.000000
M,0.585000,0.455000,0.145000,0.953000,0.394500,0.268500,0.258000,10.000000
M,0.325000,0.230000,0.090000,0.147000,0.060000,0.034000,0.045000,4.000000
F,0.670000,0.520000,0.195000,1.806500,0.758000,0.373500,0.505500,11.000000
F,0.490000,0.365000,0.145000,0.634500,0.199500,0.162500,0.220000,10.000000
F,0.730000,0.550000,0.205000,1.908000,0.541500,0.356500,0.596500,14.000000
F,0.415000,0.340000,0.130000,0.367500,0.146000,0.088500,0.120000,10.000000
M,0.580000,0.440000,0.160000,0.829500,0.336500,0.200500,0.248500,9.000000
F,0.455000,0.350000,0.140000,0.572500,0.196500,0.132500,0.175000,10.000000
M,0.600000,0.470000,0.160000,1.194000,0.562500,0.304500,0.263500,10.000000
I,0.425000,0.325000,0.110000,0.333500,0.173000,0.045000,0.100000,7.000000
M,0.270000,0.195000,0.080000,0.100000,0.038500,0.019500,0.030000,6.000000
F,0.610000,0.480000,0.190000,1.295500,0.521500,0.322500,0.365000,12.000000
M,0.515000,0.395000,0.120000,0.646000,0.285000,0.136500,0.172000,9.000000
M,0.430000,0.350000,0.110000,0.406000,0.167500,0.081000,0.135000,10.000000
M,0.600000,0.495000,0.185000,1.114500,0.505500,0.263500,0.367000,11.000000
I,0.375000,0.290000,0.095000,0.213000,0.096000,0.041000,0.061000,5.000000
M,0.510000,0.415000,0.145000,0.751000,0.329500,0.183500,0.203000,8.000000
F,0.575000,0.475000,0.160000,0.895000,0.360500,0.221000,0.271000,9.000000
F,0.605000,0.485000,0.165000,0.951500,0.453500,0.193000,0.276500,11.000000
F,0.575000,0.450000,0.160000,0.977500,0.313500,0.231000,0.330000,12.000000
F,0.605000,0.485000,0.160000,1.222000,0.530000,0.257500,0.280000,13.000000
I,0.475000,0.350000,0.115000,0.498000,0.237500,0.099000,0.140000,7.000000
I,0.525000,0.400000,0.110000,0.627500,0.301500,0.126000,0.180000,8.000000
F,0.720000,0.550000,0.180000,1.520000,0.637000,0.325000,0.435000,10.000000
I,0.460000,0.370000,0.120000,0.533500,0.264500,0.108000,0.134500,6.000000
M,0.525000,0.405000,0.160000,0.792000,0.316000,0.145500,0.280000,13.000000
M,0.575000,0.455000,0.185000,1.156000,0.552500,0.243000,0.295000,13.000000
F,0.515000,0.405000,0.120000,0.646000,0.289500,0.140500,0.177000,10.000000
I,0.385000,0.280000,0.100000,0.275500,0.130500,0.061000,0.072500,8.000000
M,0.475000,0.370000,0.110000,0.489500,0.218500,0.107000,0.146000,8.000000
I,0.375000,0.285000,0.090000,0.254500,0.119000,0.059500,0.067500,6.000000
I,0.525000,0.385000,0.130000,0.607000,0.235500,0.125000,0.195000,8.000000
I,0.515000,0.385000,0.125000,0.611500,0.317500,0.126500,0.150000,8.000000
M,0.610000,0.475000,0.155000,0.983000,0.456500,0.228000,0.266000,10.000000
I,0.365000,0.270000,0.075000,0.221500,0.095000,0.044500,0.070000,6.000000
I,0.350000,0.265000,0.080000,0.192000,0.081000,0.046500,0.053000,6.000000
